"id","13","0","5","14","12"
"VoteMode","投票相关设定","Voting Mode","Режим Голосования","投票相關設定","Modo de votación"
"WhenSkipVote","跳过投票相当于投给自己","If the Player Skipped","Когда пропускаете Голосование","跳過投票相當於投給自己","Si el jugador se abstiene"
"WhenSkipVoteIgnoreFirstMeeting","忽略首次会议","Ignore the First Meeting","Игнорировать первое собрание","忽略首次會議","Ignorar la primera reunión"
"WhenSkipVoteIgnoreNoDeadBody","无尸体时忽略","Ignore When No Dead Body","Игнорировать когда Нет Трупов","無屍體時忽略","Ignorar cuando no haya cadáver"
"WhenSkipVoteIgnoreEmergency","忽略紧急会议按钮","Ignore at Emergency Meetings","Игнорировать кнопку собраний","忽略緊急會議按鈕","Ignorar durante reuniones de emergencia"
"WhenNonVote","不投票相当于投给自己","If the Player didn't vote","Когда никто не Голосовал","不投票相當於","Si el jugador no ha votado"
"Default","默认","No vote","Обычное","預設","Sin voto"
"Suicide","自杀","Suicide","Самоубийство","自殺","Suicidio"
"SelfVote","自票","Self Vote","Само Голос","自票","Auto-voto"
"Skip","跳过","Skip","Пропуск","跳過","Abstención"
"WhenTie","平票时","When Tied Vote","Когда ничья","平票時","Cuando hay un empate"
"TieMode.Default","默认","No ejects","Обычное","預設","Sin exilios"
"TieMode.All","全体放逐","Eject All","Изгнать всех","全部逐出","Exiliar a todos"
"TieMode.Random","随机放逐","Eject Random","Изгнать случайно","隨機逐出","Exiliar al azar"
"DisableDevices","禁用设备","Disable Devices","Отключить устройства","禁用設備","Desactivar aparatos"
"DisableSkeldDevices","禁用骷髅舰设备","Disable Skeld Devices","Отключить устройства на TheSkeld","禁用The Skeld設備","Desactivar aparatos del Skeld"
"DisableMiraHQDevices","禁用米拉总部设备","Disable MiraHQ Devices","Отключить устройства на MiraHQ","禁用Mira HQ設備","Desactivar aparatos de MiraHQ"
"DisablePolusDevices","禁用波鲁斯设备","Disable Polus Devices","Отключить устройства на Polus","禁用Polus設備","Desactivar aparatos de Polus"
"DisableAirshipDevices","禁用飞艇设备","Disable Airship Devices","Отключить устройства на Airship","禁用The Airship設備","Desactivar aparatos del Airship"
"DisableSkeldAdmin","禁用管理室地图","Disable Admin","Отключить Стол Администратора","禁用管理室地圖","Desactivar Admin"
"DisableMiraHQAdmin","禁用管理室地图","Disable Admin","Отключить Стол Администратора","禁用管理室地圖","Desactivar Admin"
"DisablePolusAdmin","禁用管理室地图","Disable Admin","Отключить Стол Администратора","禁用管理室地圖","Desactivar Admin"
"DisableAirshipCockpitAdmin","禁用飞艇(驾驶舱)管理室地图","Disable Cockpit Admin","Отключить Стол Администратора В Кабине","禁用The Airship(駕駛艙)管理地圖","Desactivar Admin de la Cabina (Airship)"
"DisableAirshipRecordsAdmin","禁用飞艇(档案室)管理室地图","Disable Records Admin","Отключить Стол Администратора В Архиве","禁用The Airship(檔案室)管理地圖","Desactivar Admin del Archivo (Airship)"
"DisableSkeldCamera","禁用骷髅舰监控","Disable Cameras","Отключить Камеры","禁用The Skeld監控","Desactivar Cámaras"
"DisablePolusCamera","禁用波鲁斯监控设备","Disable Cameras","Отключить Камеры","禁用Polus監控","Desactivar Cámaras"
"DisableAirshipCamera","禁用飞艇监控","Disable Cameras","Отключить Камеры","禁用The Airship監控","Desactivar Cámaras"
"DisableMiraHQDoorLog","禁用米拉总部门禁记录","Disable DoorLog","Отключить Журналы","禁用Mira HQ通行紀錄","Desactivar registro de puertas"
"DisablePolusVital","禁用波鲁斯生命监测装置","Disable Vitals","Отключить Пульсы","禁用Polus心電圖","Desactivar Constantes"
"DisableAirshipVital","禁用飞艇生命监测装置","Disable Vitals","Отключить Пульсы","禁用The Airship心電圖","Desactivar Constantes"
"IgnoreConditions","忽略条件","Ignore Conditions","Игнорируют условия","忽略條件","Ignorar Condiciones"
"IgnoreImpostors","忽略<color=#ff1919>内鬼</color>","Ignore <color=#ff1919>Impostors</color>","<color=#ff1919>Предатели</color> игнорируют условия","忽略<color=#ff1919>偽裝者</color>","Ignorar <color=#ff1919>Impostores</color>"
"IgnoreNeutrals","忽略<color=#7f8c8d>中立</color>","Ignore <color=#7f8c8d>Neutrals</color>","<color=#7f8c8d>Нейтралы</color> игнорируют условия","忽略<color=#7f8c8d>中立</color>","Ignorar <color=#7f8c8d>Neutros</color>"
"IgnoreCrewmates","忽略<color=#8cffff>船员</color>","Ignore <color=#8cffff>Crewmates</color>","<color=#8cffff>Члены Экипажа</color> игнорируют условия","忽略<color=#8cffff>船員</color>","Ignorar <color=#8cffff>Tripulación</color>"
"IgnoreAfterAnyoneDied","忽略<color=#d9daff>幽灵</color>","Ignore After First Death","<color=#d9daff>Призраки</color> игнорируют условия","忽略<color=#d9daff>幽靈</color>","Ignorar después de la primera muerte"
"LightsOutSpecialSettings","停电特殊设定（飞艇地图）","Fix Lights Special Settings","Специальные настройки при отключении Света","關燈特殊設定(The Airship)","Opciones extras (Arreglo de luces)"
"DisableAirshipViewingDeckLightsPanel","禁用瞭望台配电箱（飞艇地图）","Disable Viewing Deck Lights Panel (Airship)","Отключить починку Света на Смотровой Палубе (Airship)","禁用觀景台配電箱","Desactivar panel de luces del observatorio (Airship)"
"DisableAirshipGapRoomLightsPanel","禁用升降机配电箱（飞艇地图）","Disable Gap Room Lights Panel (Airship)","Отключить починку Света в Комнате Пролета (Airship)","禁用間隙室配電箱","Desactivar panel de luces de la sala del foso (Airship)"
"DisableAirshipCargoLightsPanel","禁用货舱配电箱（飞艇地图）","Disable Cargo Lights Panel (Airship)","Отключить починку Света в Грузовом Отсеке (Airship)","禁用貨倉配電箱","Desactivar panel de luces de la bodega de carga (Airship)"
"RandomSpawn","随机出生点","Random Spawns","Случайный спавн","隨機出生點","Lugares de aparición al azar"
"AirshipAdditionalSpawn","额外出生点（飞艇地图）","Additional Spawn Locations (Airship)","Дополнительный спавн(Airship)","額外出生點(The Airship)","Lugares de aparición extra (Airship)"
"CommsCamouflage","通信破坏时小黑人","Camouflage during Comms Sabotage","Камуфляж при Саботаже Связи","通訊破壞時小灰人(有Bug慎開)","Camuflaje durante sabotaje de comunicaciónes"
"DisableReportWhenCC","小黑人时禁止报告尸体","Disable body reporting while camouflaged","Запретить репортить трупы при Камуфляже","小灰人時禁止報告屍體","Desactivar informe de cadáveres mientras que todos esten camuflados"
"EnableDebugMode","开启调试模式","Enable Debug Mode","Включить режим отладки","開啟偵錯模式","Activar modo de depuración"
"ChangeNameToRoleInfo","刚开局用玩家名字显示职业简介","Show Role Info to Unmodded Clients Round 1","Показать краткую информацию о роли для игроков без мода","開始遊戲時用玩家名字顯示職業簡介","Mostrar información de roles a gente sin el mod en la 1ra ronda"
"SendRoleDescriptionFirstMeeting","首次会议自动向非模组玩家发送职业介绍","Show Role Descriptions to Unmodded Clients at First Meeting","Показать полное описание роли для игроков без мода на первой встрече","首次會議自動向非模組玩家傳送職業介紹","Mostrar descripción de roles a gente sin el mod en la 1ra reunión"
"RoleAssigningAlgorithm","职业分配算法","Role Assigning Algorithm","Алгоритм назначения Ролей","職業分配算法","Algoritmo de asignación de roles"
"RoleAssigningAlgorithm.Default","默认","Default","По Умолчанию","預設","Por defecto"
